,tg,lon,lat,twcrPath,era20cPath,eraintPath,merraPath,erafivePath
769,"st._petersburg,_fl_759a_usa.csv",-82.62700000000002,27.76,"./20cr/st._petersburg,_fl_759a_usa.csv","./era20c/st._petersburg,_fl_759a_usa.csv","./eraint/st._petersburg,_fl_759a_usa.csv","./merra/st._petersburg,_fl_759a_usa.csv","./erafive/st._petersburg,_fl_759a_usa.csv"
770,stanley_uk.csv,-57.82100000000001,-51.692,./20cr/stanley_uk.csv,./era20c/stanley_uk.csv,./eraint/stanley_uk.csv,./merra/stanley_uk.csv,./erafive/stanley_uk.csv
771,stenungsund_022_sweden.csv,11.832,58.093,./20cr/stenungsund_022_sweden.csv,./era20c/stenungsund_022_sweden.csv,./eraint/stenungsund_022_sweden.csv,./merra/stenungsund_022_sweden.csv,./erafive/stenungsund_022_sweden.csv
772,"steveston,bc_07607_canada.csv",-123.18,49.125,"./20cr/steveston,bc_07607_canada.csv","./era20c/steveston,bc_07607_canada.csv","./eraint/steveston,bc_07607_canada.csv","./merra/steveston,bc_07607_canada.csv","./erafive/steveston,bc_07607_canada.csv"
773,sthelena_uk.csv,-5.7178,-15.921,./20cr/sthelena_uk.csv,./era20c/sthelena_uk.csv,./eraint/sthelena_uk.csv,./merra/sthelena_uk.csv,./erafive/sthelena_uk.csv
774,sthelier_p074_uk.csv,-2.1167,49.183,./20cr/sthelier_p074_uk.csv,./era20c/sthelier_p074_uk.csv,./eraint/sthelier_p074_uk.csv,./merra/sthelier_p074_uk.csv,./erafive/sthelier_p074_uk.csv
775,stmarys_p231_uk.csv,-6.3164,49.918,./20cr/stmarys_p231_uk.csv,./era20c/stmarys_p231_uk.csv,./eraint/stmarys_p231_uk.csv,./merra/stmarys_p231_uk.csv,./erafive/stmarys_p231_uk.csv
776,stockholm_826a_sweden.csv,18.082,59.324,./20cr/stockholm_826a_sweden.csv,./era20c/stockholm_826a_sweden.csv,./eraint/stockholm_826a_sweden.csv,./merra/stockholm_826a_sweden.csv,./erafive/stockholm_826a_sweden.csv
777,stornoway_p042_uk.csv,-6.3882,58.208,./20cr/stornoway_p042_uk.csv,./era20c/stornoway_p042_uk.csv,./eraint/stornoway_p042_uk.csv,./merra/stornoway_p042_uk.csv,./erafive/stornoway_p042_uk.csv
778,suape_710a_brazil.csv,-34.95,-8.35,./20cr/suape_710a_brazil.csv,./era20c/suape_710a_brazil.csv,./eraint/suape_710a_brazil.csv,./merra/suape_710a_brazil.csv,./erafive/suape_710a_brazil.csv
779,subic_bay_382a_philippines.csv,120.25,14.765,./20cr/subic_bay_382a_philippines.csv,./era20c/subic_bay_382a_philippines.csv,./eraint/subic_bay_382a_philippines.csv,./merra/subic_bay_382a_philippines.csv,./erafive/subic_bay_382a_philippines.csv
780,sumoto_japan.csv,134.9,34.35,./20cr/sumoto_japan.csv,./era20c/sumoto_japan.csv,./eraint/sumoto_japan.csv,./merra/sumoto_japan.csv,./erafive/sumoto_japan.csv
781,surabaya_160a_indonesia.csv,112.72,-7.2083,./20cr/surabaya_160a_indonesia.csv,./era20c/surabaya_160a_indonesia.csv,./eraint/surabaya_160a_indonesia.csv,./merra/surabaya_160a_indonesia.csv,./erafive/surabaya_160a_indonesia.csv
782,"suva,fiji_001.csv",178.43,-18.132,"./20cr/suva,fiji_001.csv","./era20c/suva,fiji_001.csv","./eraint/suva,fiji_001.csv","./merra/suva,fiji_001.csv","./erafive/suva,fiji_001.csv"
783,"syowa,_antarctica_127a_japan.csv",39.6,-69.0,"./20cr/syowa,_antarctica_127a_japan.csv","./era20c/syowa,_antarctica_127a_japan.csv","./eraint/syowa,_antarctica_127a_japan.csv","./merra/syowa,_antarctica_127a_japan.csv","./erafive/syowa,_antarctica_127a_japan.csv"
784,takamatsu_japan.csv,134.05,34.35,./20cr/takamatsu_japan.csv,./era20c/takamatsu_japan.csv,./eraint/takamatsu_japan.csv,./merra/takamatsu_japan.csv,./erafive/takamatsu_japan.csv
785,takoradi_c_231c_ghana.csv,-1.75,4.8833,./20cr/takoradi_c_231c_ghana.csv,./era20c/takoradi_c_231c_ghana.csv,./eraint/takoradi_c_231c_ghana.csv,./merra/takoradi_c_231c_ghana.csv,./erafive/takoradi_c_231c_ghana.csv
786,talara_b_092b_peru.csv,-81.282,-4.5817,./20cr/talara_b_092b_peru.csv,./era20c/talara_b_092b_peru.csv,./eraint/talara_b_092b_peru.csv,./merra/talara_b_092b_peru.csv,./erafive/talara_b_092b_peru.csv
787,tanegashima_japan.csv,130.97,30.467,./20cr/tanegashima_japan.csv,./era20c/tanegashima_japan.csv,./eraint/tanegashima_japan.csv,./merra/tanegashima_japan.csv,./erafive/tanegashima_japan.csv
788,tanjong_pagar_699a_singapore.csv,103.85,1.2617,./20cr/tanjong_pagar_699a_singapore.csv,./era20c/tanjong_pagar_699a_singapore.csv,./eraint/tanjong_pagar_699a_singapore.csv,./merra/tanjong_pagar_699a_singapore.csv,./erafive/tanjong_pagar_699a_singapore.csv
789,tannowa_japan.csv,135.18,34.333,./20cr/tannowa_japan.csv,./era20c/tannowa_japan.csv,./eraint/tannowa_japan.csv,./merra/tannowa_japan.csv,./erafive/tannowa_japan.csv
790,taranaki_076a_new_zealand.csv,174.03,-39.05,./20cr/taranaki_076a_new_zealand.csv,./era20c/taranaki_076a_new_zealand.csv,./eraint/taranaki_076a_new_zealand.csv,./merra/taranaki_076a_new_zealand.csv,./erafive/taranaki_076a_new_zealand.csv
791,taranto_taranto_italy.csv,17.225,40.475,./20cr/taranto_taranto_italy.csv,./era20c/taranto_taranto_italy.csv,./eraint/taranto_taranto_italy.csv,./merra/taranto_taranto_italy.csv,./erafive/taranto_taranto_italy.csv
792,"tarawa_c_betio_,kiribati_001.csv",172.94,1.3583,"./20cr/tarawa_c_betio_,kiribati_001.csv","./era20c/tarawa_c_betio_,kiribati_001.csv","./eraint/tarawa_c_betio_,kiribati_001.csv","./merra/tarawa_c_betio_,kiribati_001.csv","./erafive/tarawa_c_betio_,kiribati_001.csv"
793,tarifa_tari_spain.csv,-5.6,36.0,./20cr/tarifa_tari_spain.csv,./era20c/tarifa_tari_spain.csv,./eraint/tarifa_tari_spain.csv,./merra/tarifa_tari_spain.csv,./erafive/tarifa_tari_spain.csv
794,tauranga_073a_new_zealand.csv,176.18,-37.65,./20cr/tauranga_073a_new_zealand.csv,./era20c/tauranga_073a_new_zealand.csv,./eraint/tauranga_073a_new_zealand.csv,./merra/tauranga_073a_new_zealand.csv,./erafive/tauranga_073a_new_zealand.csv
795,tawau_385a_malaysia.csv,117.88,4.2333,./20cr/tawau_385a_malaysia.csv,./era20c/tawau_385a_malaysia.csv,./eraint/tawau_385a_malaysia.csv,./merra/tawau_385a_malaysia.csv,./erafive/tawau_385a_malaysia.csv
796,teknaf_137a_bangladesh.csv,92.3,20.883000000000006,./20cr/teknaf_137a_bangladesh.csv,./era20c/teknaf_137a_bangladesh.csv,./eraint/teknaf_137a_bangladesh.csv,./merra/teknaf_137a_bangladesh.csv,./erafive/teknaf_137a_bangladesh.csv
797,"telchac,_yuk._862a_mexico.csv",-89.30799999999998,21.34,"./20cr/telchac,_yuk._862a_mexico.csv",,"./eraint/telchac,_yuk._862a_mexico.csv","./merra/telchac,_yuk._862a_mexico.csv","./erafive/telchac,_yuk._862a_mexico.csv"
798,tenerife_tenerife_spain.csv,-16.24,28.478,./20cr/tenerife_tenerife_spain.csv,./era20c/tenerife_tenerife_spain.csv,./eraint/tenerife_tenerife_spain.csv,./merra/tenerife_tenerife_spain.csv,./erafive/tenerife_tenerife_spain.csv
799,termisa_284a_brazil.csv,-37.05,-4.8167,./20cr/termisa_284a_brazil.csv,./era20c/termisa_284a_brazil.csv,./eraint/termisa_284a_brazil.csv,./merra/termisa_284a_brazil.csv,./erafive/termisa_284a_brazil.csv
800,thevenard_026_australia.csv,133.65,-32.146,./20cr/thevenard_026_australia.csv,./era20c/thevenard_026_australia.csv,./eraint/thevenard_026_australia.csv,./merra/thevenard_026_australia.csv,./erafive/thevenard_026_australia.csv
801,timaru_665a_new_zealand.csv,171.25,-44.383,./20cr/timaru_665a_new_zealand.csv,./era20c/timaru_665a_new_zealand.csv,./eraint/timaru_665a_new_zealand.csv,./merra/timaru_665a_new_zealand.csv,./erafive/timaru_665a_new_zealand.csv
802,tinian_698a_n._mariana_islands.csv,145.62,14.96,./20cr/tinian_698a_n._mariana_islands.csv,./era20c/tinian_698a_n._mariana_islands.csv,./eraint/tinian_698a_n._mariana_islands.csv,./merra/tinian_698a_n._mariana_islands.csv,./erafive/tinian_698a_n._mariana_islands.csv
803,tioman_323a_malaysia.csv,104.14,2.8067,./20cr/tioman_323a_malaysia.csv,./era20c/tioman_323a_malaysia.csv,./eraint/tioman_323a_malaysia.csv,./merra/tioman_323a_malaysia.csv,./erafive/tioman_323a_malaysia.csv
804,toba_japan.csv,136.85,34.467,./20cr/toba_japan.csv,./era20c/toba_japan.csv,./eraint/toba_japan.csv,./merra/toba_japan.csv,./erafive/toba_japan.csv
805,tobermory_p223_uk.csv,-6.0642,56.62300000000001,./20cr/tobermory_p223_uk.csv,./era20c/tobermory_p223_uk.csv,./eraint/tobermory_p223_uk.csv,./merra/tobermory_p223_uk.csv,./erafive/tobermory_p223_uk.csv
806,"tofino,bc_08615_canada.csv",-125.91,49.154,"./20cr/tofino,bc_08615_canada.csv","./era20c/tofino,bc_08615_canada.csv","./eraint/tofino,bc_08615_canada.csv","./merra/tofino,bc_08615_canada.csv","./erafive/tofino,bc_08615_canada.csv"
807,tokyo_japan.csv,139.77,35.65,./20cr/tokyo_japan.csv,./era20c/tokyo_japan.csv,./eraint/tokyo_japan.csv,./merra/tokyo_japan.csv,./erafive/tokyo_japan.csv
808,topolobampo_676a_mexico.csv,-109.05,25.6,./20cr/topolobampo_676a_mexico.csv,./era20c/topolobampo_676a_mexico.csv,,,
809,tosashimizu_japan.csv,132.97,32.783,./20cr/tosashimizu_japan.csv,./era20c/tosashimizu_japan.csv,./eraint/tosashimizu_japan.csv,./merra/tosashimizu_japan.csv,./erafive/tosashimizu_japan.csv
810,toulon_france.csv,5.9131,43.117,./20cr/toulon_france.csv,./era20c/toulon_france.csv,./eraint/toulon_france.csv,./merra/toulon_france.csv,./erafive/toulon_france.csv
811,townsville_025_australia.csv,146.83,-19.25,./20cr/townsville_025_australia.csv,./era20c/townsville_025_australia.csv,./eraint/townsville_025_australia.csv,./merra/townsville_025_australia.csv,./erafive/townsville_025_australia.csv
812,toyama_japan.csv,137.23,36.767,./20cr/toyama_japan.csv,./era20c/toyama_japan.csv,./eraint/toyama_japan.csv,./merra/toyama_japan.csv,./erafive/toyama_japan.csv
813,tregde_006_norway.csv,7.5666,58.0,./20cr/tregde_006_norway.csv,./era20c/tregde_006_norway.csv,./eraint/tregde_006_norway.csv,./merra/tregde_006_norway.csv,./erafive/tregde_006_norway.csv
814,trieste_270061_italy.csv,13.75,45.65,./20cr/trieste_270061_italy.csv,./era20c/trieste_270061_italy.csv,./eraint/trieste_270061_italy.csv,./merra/trieste_270061_italy.csv,./erafive/trieste_270061_italy.csv
815,"truk,fed.micronesia_001.csv",151.85,7.45,"./20cr/truk,fed.micronesia_001.csv","./era20c/truk,fed.micronesia_001.csv","./eraint/truk,fed.micronesia_001.csv","./merra/truk,fed.micronesia_001.csv","./erafive/truk,fed.micronesia_001.csv"
816,tsushima_japan.csv,129.32,34.267,./20cr/tsushima_japan.csv,./era20c/tsushima_japan.csv,./eraint/tsushima_japan.csv,./merra/tsushima_japan.csv,./erafive/tsushima_japan.csv
817,tsushimahitakatsu_japan.csv,129.48,34.65,./20cr/tsushimahitakatsu_japan.csv,./era20c/tsushimahitakatsu_japan.csv,./eraint/tsushimahitakatsu_japan.csv,./merra/tsushimahitakatsu_japan.csv,./erafive/tsushimahitakatsu_japan.csv
818,tumaco_303a_colombia.csv,-78.73,1.8167,./20cr/tumaco_303a_colombia.csv,./era20c/tumaco_303a_colombia.csv,./eraint/tumaco_303a_colombia.csv,./merra/tumaco_303a_colombia.csv,./erafive/tumaco_303a_colombia.csv
819,turku_012_finland.csv,22.101,60.428,./20cr/turku_012_finland.csv,./era20c/turku_012_finland.csv,./eraint/turku_012_finland.csv,./merra/turku_012_finland.csv,./erafive/turku_012_finland.csv
820,uchiura_japan.csv,138.88,35.017,./20cr/uchiura_japan.csv,./era20c/uchiura_japan.csv,./eraint/uchiura_japan.csv,./merra/uchiura_japan.csv,./erafive/uchiura_japan.csv
821,ullapool_p043_uk.csv,-5.1579,57.895,./20cr/ullapool_p043_uk.csv,./era20c/ullapool_p043_uk.csv,./eraint/ullapool_p043_uk.csv,./merra/ullapool_p043_uk.csv,./erafive/ullapool_p043_uk.csv
822,unalaska_usa.csv,-166.54,53.88,./20cr/unalaska_usa.csv,./era20c/unalaska_usa.csv,./eraint/unalaska_usa.csv,./merra/unalaska_usa.csv,./erafive/unalaska_usa.csv
823,uno_japan.csv,133.95,34.483000000000004,./20cr/uno_japan.csv,./era20c/uno_japan.csv,./eraint/uno_japan.csv,./merra/uno_japan.csv,./erafive/uno_japan.csv
824,uragami_japan.csv,135.9,33.567,./20cr/uragami_japan.csv,./era20c/uragami_japan.csv,./eraint/uragami_japan.csv,./merra/uragami_japan.csv,./erafive/uragami_japan.csv
825,ushuaia_600a_argentina.csv,-68.217,-54.817,./20cr/ushuaia_600a_argentina.csv,./era20c/ushuaia_600a_argentina.csv,./eraint/ushuaia_600a_argentina.csv,./merra/ushuaia_600a_argentina.csv,./erafive/ushuaia_600a_argentina.csv
826,uwajima_japan.csv,132.55,33.233000000000004,./20cr/uwajima_japan.csv,./era20c/uwajima_japan.csv,./eraint/uwajima_japan.csv,./merra/uwajima_japan.csv,./erafive/uwajima_japan.csv
827,vaasa_013_finland.csv,21.571,63.081,./20cr/vaasa_013_finland.csv,./era20c/vaasa_013_finland.csv,./eraint/vaasa_013_finland.csv,./merra/vaasa_013_finland.csv,./erafive/vaasa_013_finland.csv
828,"valdez,ak_562a_usa.csv",-146.36,61.125,"./20cr/valdez,ak_562a_usa.csv","./era20c/valdez,ak_562a_usa.csv","./eraint/valdez,ak_562a_usa.csv","./merra/valdez,ak_562a_usa.csv","./erafive/valdez,ak_562a_usa.csv"
829,valencia_valencia_spain.csv,-0.33,39.46,./20cr/valencia_valencia_spain.csv,./era20c/valencia_valencia_spain.csv,./eraint/valencia_valencia_spain.csv,./merra/valencia_valencia_spain.csv,./erafive/valencia_valencia_spain.csv
830,vallarta_393a_mexico.csv,-105.25,20.615,./20cr/vallarta_393a_mexico.csv,./era20c/vallarta_393a_mexico.csv,./eraint/vallarta_393a_mexico.csv,./merra/vallarta_393a_mexico.csv,./erafive/vallarta_393a_mexico.csv
831,valparaiso_081a_chile.csv,-71.633,-33.033,./20cr/valparaiso_081a_chile.csv,./era20c/valparaiso_081a_chile.csv,./eraint/valparaiso_081a_chile.csv,./merra/valparaiso_081a_chile.csv,./erafive/valparaiso_081a_chile.csv
832,"vancouver,bc_07735_canada.csv",-123.11,49.287,"./20cr/vancouver,bc_07735_canada.csv","./era20c/vancouver,bc_07735_canada.csv","./eraint/vancouver,bc_07735_canada.csv","./merra/vancouver,bc_07735_canada.csv","./erafive/vancouver,bc_07735_canada.csv"
833,varberg1_024_sweden.csv,12.217,57.1,./20cr/varberg1_024_sweden.csv,./era20c/varberg1_024_sweden.csv,./eraint/varberg1_024_sweden.csv,./merra/varberg1_024_sweden.csv,./erafive/varberg1_024_sweden.csv
834,"vardo,norway_001.csv",31.1,70.333,"./20cr/vardo,norway_001.csv","./era20c/vardo,norway_001.csv","./eraint/vardo,norway_001.csv","./merra/vardo,norway_001.csv","./erafive/vardo,norway_001.csv"
835,venezia_punta_salute_italy.csv,12.425999999999998,45.419,./20cr/venezia_punta_salute_italy.csv,./era20c/venezia_punta_salute_italy.csv,./eraint/venezia_punta_salute_italy.csv,./merra/venezia_punta_salute_italy.csv,./erafive/venezia_punta_salute_italy.csv
836,"veracruz_b,ver._250b_mexico.csv",-96.133,19.2,"./20cr/veracruz_b,ver._250b_mexico.csv","./era20c/veracruz_b,ver._250b_mexico.csv","./eraint/veracruz_b,ver._250b_mexico.csv","./merra/veracruz_b,ver._250b_mexico.csv","./erafive/veracruz_b,ver._250b_mexico.csv"
837,vernadsky_a003_uk+ukraine.csv,-64.267,-65.25,./20cr/vernadsky_a003_uk+ukraine.csv,./era20c/vernadsky_a003_uk+ukraine.csv,./eraint/vernadsky_a003_uk+ukraine.csv,./merra/vernadsky_a003_uk+ukraine.csv,./erafive/vernadsky_a003_uk+ukraine.csv
838,victorharbor_027_australia.csv,138.62,-35.55300000000001,./20cr/victorharbor_027_australia.csv,./era20c/victorharbor_027_australia.csv,./eraint/victorharbor_027_australia.csv,./merra/victorharbor_027_australia.csv,./erafive/victorharbor_027_australia.csv
839,"victoria,bc_543a_canada.csv",-123.37,48.422,"./20cr/victoria,bc_543a_canada.csv","./era20c/victoria,bc_543a_canada.csv","./eraint/victoria,bc_543a_canada.csv","./merra/victoria,bc_543a_canada.csv","./erafive/victoria,bc_543a_canada.csv"
840,"victoriaharbour,bc_07120_canada.csv",-123.37,48.425,"./20cr/victoriaharbour,bc_07120_canada.csv","./era20c/victoriaharbour,bc_07120_canada.csv","./eraint/victoriaharbour,bc_07120_canada.csv","./merra/victoriaharbour,bc_07120_canada.csv","./erafive/victoriaharbour,bc_07120_canada.csv"
841,victoria_dock_337a_singapore.csv,103.82,1.2633,./20cr/victoria_dock_337a_singapore.csv,./era20c/victoria_dock_337a_singapore.csv,./eraint/victoria_dock_337a_singapore.csv,./merra/victoria_dock_337a_singapore.csv,./erafive/victoria_dock_337a_singapore.csv
842,vigo_ieo_spain.csv,-8.7333,42.233,./20cr/vigo_ieo_spain.csv,./era20c/vigo_ieo_spain.csv,./eraint/vigo_ieo_spain.csv,./merra/vigo_ieo_spain.csv,./erafive/vigo_ieo_spain.csv
843,viken_025_sweden.csv,12.579,56.142,./20cr/viken_025_sweden.csv,./era20c/viken_025_sweden.csv,./eraint/viken_025_sweden.csv,./merra/viken_025_sweden.csv,./erafive/viken_025_sweden.csv
844,villagarcia_villagarcia_spain.csv,-8.77,42.601000000000006,./20cr/villagarcia_villagarcia_spain.csv,./era20c/villagarcia_villagarcia_spain.csv,./eraint/villagarcia_villagarcia_spain.csv,./merra/villagarcia_villagarcia_spain.csv,./erafive/villagarcia_villagarcia_spain.csv
845,"virginia_key,fl_755a_usa.csv",-80.16199999999998,25.732,"./20cr/virginia_key,fl_755a_usa.csv","./era20c/virginia_key,fl_755a_usa.csv","./eraint/virginia_key,fl_755a_usa.csv","./merra/virginia_key,fl_755a_usa.csv","./erafive/virginia_key,fl_755a_usa.csv"
846,visby_026_sweden.csv,18.284,57.639,./20cr/visby_026_sweden.csv,./era20c/visby_026_sweden.csv,./eraint/visby_026_sweden.csv,./merra/visby_026_sweden.csv,./erafive/visby_026_sweden.csv
847,vung_tau_b_383b_vietnam.csv,107.07,10.34,./20cr/vung_tau_b_383b_vietnam.csv,./era20c/vung_tau_b_383b_vietnam.csv,./eraint/vung_tau_b_383b_vietnam.csv,./merra/vung_tau_b_383b_vietnam.csv,./erafive/vung_tau_b_383b_vietnam.csv
848,wakayama_japan.csv,135.15,34.217,./20cr/wakayama_japan.csv,./era20c/wakayama_japan.csv,./eraint/wakayama_japan.csv,./merra/wakayama_japan.csv,./erafive/wakayama_japan.csv
849,wake_051a_usa_trust.csv,166.62,19.283,./20cr/wake_051a_usa_trust.csv,./era20c/wake_051a_usa_trust.csv,./eraint/wake_051a_usa_trust.csv,./merra/wake_051a_usa_trust.csv,./erafive/wake_051a_usa_trust.csv
850,wakkanai_japan.csv,141.68,45.4,./20cr/wakkanai_japan.csv,./era20c/wakkanai_japan.csv,./eraint/wakkanai_japan.csv,./merra/wakkanai_japan.csv,./erafive/wakkanai_japan.csv
851,walvis_bay_220a_namibia.csv,14.5,-22.95,./20cr/walvis_bay_220a_namibia.csv,./era20c/walvis_bay_220a_namibia.csv,./eraint/walvis_bay_220a_namibia.csv,./merra/walvis_bay_220a_namibia.csv,./erafive/walvis_bay_220a_namibia.csv
852,wanganui_075a_new_zealand.csv,174.99,-39.947,./20cr/wanganui_075a_new_zealand.csv,./era20c/wanganui_075a_new_zealand.csv,./eraint/wanganui_075a_new_zealand.csv,./merra/wanganui_075a_new_zealand.csv,./erafive/wanganui_075a_new_zealand.csv
853,washingtondc_usa.csv,-77.02199999999998,38.87300000000001,./20cr/washingtondc_usa.csv,./era20c/washingtondc_usa.csv,./eraint/washingtondc_usa.csv,./merra/washingtondc_usa.csv,./erafive/washingtondc_usa.csv
854,wellington_071a_new_zealand.csv,174.78,-41.283,./20cr/wellington_071a_new_zealand.csv,./era20c/wellington_071a_new_zealand.csv,./eraint/wellington_071a_new_zealand.csv,./merra/wellington_071a_new_zealand.csv,./erafive/wellington_071a_new_zealand.csv
855,west_port_074a_new_zealand.csv,171.6,-41.733,./20cr/west_port_074a_new_zealand.csv,./era20c/west_port_074a_new_zealand.csv,./eraint/west_port_074a_new_zealand.csv,./merra/west_port_074a_new_zealand.csv,./erafive/west_port_074a_new_zealand.csv
856,wewak_063a_papua_new_guinea.csv,143.63,-3.57,./20cr/wewak_063a_papua_new_guinea.csv,./era20c/wewak_063a_papua_new_guinea.csv,./eraint/wewak_063a_papua_new_guinea.csv,./merra/wewak_063a_papua_new_guinea.csv,./erafive/wewak_063a_papua_new_guinea.csv
857,weymouth_p991_uk.csv,-2.4479,50.608,./20cr/weymouth_p991_uk.csv,./era20c/weymouth_p991_uk.csv,./eraint/weymouth_p991_uk.csv,./merra/weymouth_p991_uk.csv,./erafive/weymouth_p991_uk.csv
858,whitby_p174_uk.csv,-0.61417,54.49,./20cr/whitby_p174_uk.csv,./era20c/whitby_p174_uk.csv,./eraint/whitby_p174_uk.csv,./merra/whitby_p174_uk.csv,./erafive/whitby_p174_uk.csv
859,wick_p035_uk.csv,-3.0863,58.441,./20cr/wick_p035_uk.csv,./era20c/wick_p035_uk.csv,./eraint/wick_p035_uk.csv,./merra/wick_p035_uk.csv,./erafive/wick_p035_uk.csv
860,"willapa_bay,_wa_564a_usa.csv",-123.97,46.708,"./20cr/willapa_bay,_wa_564a_usa.csv","./era20c/willapa_bay,_wa_564a_usa.csv","./eraint/willapa_bay,_wa_564a_usa.csv","./merra/willapa_bay,_wa_564a_usa.csv","./erafive/willapa_bay,_wa_564a_usa.csv"
861,willemstad_778a_curacao.csv,-68.942,12.103,./20cr/willemstad_778a_curacao.csv,,./eraint/willemstad_778a_curacao.csv,./merra/willemstad_778a_curacao.csv,./erafive/willemstad_778a_curacao.csv
862,willetspoint_usa.csv,-73.782,40.793,./20cr/willetspoint_usa.csv,./era20c/willetspoint_usa.csv,./eraint/willetspoint_usa.csv,./merra/willetspoint_usa.csv,./erafive/willetspoint_usa.csv
863,williamstown_028_australia.csv,144.9,-37.857,./20cr/williamstown_028_australia.csv,./era20c/williamstown_028_australia.csv,./eraint/williamstown_028_australia.csv,./merra/williamstown_028_australia.csv,./erafive/williamstown_028_australia.csv
864,"wilmington,nc_750a_usa.csv",-77.953,34.227,"./20cr/wilmington,nc_750a_usa.csv","./era20c/wilmington,nc_750a_usa.csv","./eraint/wilmington,nc_750a_usa.csv","./merra/wilmington,nc_750a_usa.csv","./erafive/wilmington,nc_750a_usa.csv"
865,wladyslawowo_wlad_poland.csv,18.419,54.797,./20cr/wladyslawowo_wlad_poland.csv,./era20c/wladyslawowo_wlad_poland.csv,./eraint/wladyslawowo_wlad_poland.csv,./merra/wladyslawowo_wlad_poland.csv,./erafive/wladyslawowo_wlad_poland.csv
866,"woodislands,pei_01630_canada.csv",-62.7,45.683,"./20cr/woodislands,pei_01630_canada.csv","./era20c/woodislands,pei_01630_canada.csv","./eraint/woodislands,pei_01630_canada.csv","./merra/woodislands,pei_01630_canada.csv","./erafive/woodislands,pei_01630_canada.csv"
867,"woods_hole,ma_742a_usa.csv",-70.672,41.523,"./20cr/woods_hole,ma_742a_usa.csv","./era20c/woods_hole,ma_742a_usa.csv","./eraint/woods_hole,ma_742a_usa.csv","./merra/woods_hole,ma_742a_usa.csv","./erafive/woods_hole,ma_742a_usa.csv"
